Counter,Date/time,Latitude,Longitude,Sunlight
177,2022-05-13 15:08:22.060870,42.05457636465656,94.49395515564134,0
178,2022-05-13 15:09:02.535277,43.46452786945213,97.3264129470775,0
179,2022-05-13 15:09:43.006484,44.79176040470523,100.2970004262,0
180,2022-05-13 15:10:23.482238,46.02875015824965,103.40991639242345,0
181,2022-05-13 15:11:03.955087,47.16717256678124,106.66606288513064,0
182,2022-05-13 15:11:44.431003,48.19891594126937,110.0646613073917,0
183,2022-05-13 15:12:24.903729,49.11554455234441,113.60067748991948,0
184,2022-05-13 15:13:05.381155,49.909163714477025,117.26651412152508,0
185,2022-05-13 15:13:45.856424,50.57205499818038,121.04921605883355,0
186,2022-05-13 15:14:26.330227,51.09745485436862,124.93231492088096,0
187,2022-05-13 15:15:06.806591,51.479690351420054,128.8956458653254,0
188,2022-05-13 15:15:47.279098,51.714358553969085,132.91465040546356,0
189,2022-05-13 15:16:05.752767,51.77162095724916,134.76057574473347,1
190,2022-05-13 15:16:24.234303,51.79741062006803,136.6108399336891,1
191,2022-05-13 15:16:42.716072,51.79163035551717,138.46201024514846,1
192,2022-05-13 15:17:01.202079,51.75428167197216,140.3117551029201,1
193,2022-05-13 15:17:19.685273,51.685468375931876,142.156719308956,1
194,2022-05-13 15:17:38.166006,51.58537417681793,143.99430457237045,1
195,2022-05-13 15:17:56.647979,51.454227817856456,145.82234387927468,1
196,2022-05-13 15:18:15.136760,51.292290395902334,147.63890325379649,1
197,2022-05-13 15:18:33.623190,51.10001863912157,149.44074702584436,1
198,2022-05-13 15:18:52.111537,50.87782385150503,151.22607078891374,1
199,2022-05-13 15:19:10.593536,50.626328966098754,152.99202622716123,1
200,2022-05-13 15:19:29.075240,50.346034258484806,154.73730946470764,1
201,2022-05-13 15:19:47.558885,50.03752183749711,156.46038451453765,1
202,2022-05-13 15:20:06.039444,49.70152524934295,158.15930199548714,1
203,2022-05-13 15:20:24.527828,49.33854197680907,159.8336356977322,1
204,2022-05-13 15:20:43.009784,48.9495612153246,161.48097316858446,1
205,2022-05-13 15:21:01.493740,48.5351948082909,163.1009593466161,1
206,2022-05-13 15:21:19.982118,48.09607467194393,164.69323502404936,1
207,2022-05-13 15:21:38.464082,47.63330577873592,166.25598798051928,1
208,2022-05-13 15:21:56.949974,47.147407113399055,167.78967757182738,1
209,2022-05-13 15:22:15.433300,46.63933437957671,169.29344722659857,1
210,2022-05-13 15:22:33.913845,46.10989537496126,170.76710132731512,1
211,2022-05-13 15:22:52.401384,45.55959279044071,172.21134515351974,1
212,2022-05-13 15:23:10.890207,44.98935803655008,173.62578750220806,1
213,2022-05-13 15:23:29.370928,44.40026566201257,175.00988512205706,1
214,2022-05-13 15:23:47.858073,43.79261067675169,176.36500037608968,1
215,2022-05-13 15:24:06.347000,43.1672712346159,177.69113512151256,1
216,2022-05-13 15:24:24.827862,42.52531439126708,178.98802452460632,1
217,2022-05-13 15:24:43.309805,41.86713173552041,-179.74316791106693,1
218,2022-05-13 15:25:01.798724,41.19320070987181,-178.50152688922708,1
219,2022-05-13 15:25:20.279517,40.50472336569863,-177.28743696621552,1
220,2022-05-13 15:25:38.768563,39.80174810848965,-176.0992082276942,1
221,2022-05-13 15:25:57.249964,39.0854860990741,-174.93716648202977,1
222,2022-05-13 15:26:15.731527,38.3562539660743,-173.8001250035798,1
223,2022-05-13 15:26:34.218685,37.61441346608504,-172.68704758251556,1
224,2022-05-13 15:26:52.700649,36.860943073383694,-171.59783552158302,1
225,2022-05-13 15:27:11.186532,36.09602622237235,-170.53123244655112,1
226,2022-05-13 15:27:29.668328,35.32049910262766,-169.48693763008006,1
227,2022-05-13 15:27:48.150289,34.53469021618319,-168.4639663426319,1
228,2022-05-13 15:28:06.631938,33.73908966312434,-167.46159012901938,1
229,2022-05-13 15:28:25.113751,32.93414100056997,-166.47904956337698,1
230,2022-05-13 15:28:43.600065,32.12010147054557,-165.51539801506223,1
231,2022-05-13 15:29:02.087387,31.297533625789153,-164.5700874493042,1
232,2022-05-13 15:29:20.568800,30.467140810707622,-163.64273356397874,1
233,2022-05-13 15:29:39.054232,29.628890198111556,-162.73215610949603,1
234,2022-05-13 15:29:57.542621,28.78318817417718,-161.83771146489954,1
235,2022-05-13 15:30:16.029875,27.930587028549418,-160.95892748570253,1
236,2022-05-13 15:30:34.513950,27.071527336873736,-160.09522846118657,1
237,2022-05-13 15:30:52.995620,26.206305776029303,-159.24591783157157,1
238,2022-05-13 15:31:11.478616,25.335071687087215,-158.41018992579856,1
239,2022-05-13 15:31:29.968304,24.457870099027772,-157.58718250709993,1
240,2022-05-13 15:31:48.449920,23.575693305774916,-156.77693870147888,1
241,2022-05-13 15:32:06.933125,22.688380053639044,-155.9784452466091,1
242,2022-05-13 15:32:25.423018,21.795943017673935,-155.1908964744232,1
243,2022-05-13 15:32:43.904670,20.899378733163744,-154.41436920954203,1
244,2022-05-13 15:33:02.387472,19.998491035074476,-153.64790983808868,1
245,2022-05-13 15:33:20.877486,19.09322036495476,-152.89072550167552,1
246,2022-05-13 15:33:39.364352,18.184310779398675,-152.1427141881884,1
247,2022-05-13 15:33:57.847345,17.272043985486476,-151.40339361803228,1
248,2022-05-13 15:34:16.337264,16.356101481849997,-150.67182101927767,1
249,2022-05-13 15:34:34.824864,15.437157367588926,-149.94787030649374,1
250,2022-05-13 15:34:53.314283,14.515229129930082,-149.2309036543807,1
251,2022-05-13 15:35:11.802599,13.590653599295848,-148.52054885610494,1
252,2022-05-13 15:35:30.285145,12.66387653894817,-147.81652455068186,1
253,2022-05-13 15:35:48.761929,11.735095631101617,-147.1183688777724,1
254,2022-05-13 15:36:07.224667,10.80491821149366,-146.4259360431437,1
255,2022-05-13 15:36:25.674711,9.873475211543903,-145.7387313732273,1
256,2022-05-13 15:36:44.126989,8.940192654943322,-145.05575983813355,1
257,2022-05-13 15:37:02.574608,8.005593364203602,-144.37684684187448,1
258,2022-05-13 15:37:20.986909,7.0714245687815325,-143.70269998870023,1
259,2022-05-13 15:37:39.398988,6.136071358480953,-143.03160438050807,1
260,2022-05-13 15:37:57.798791,5.200330141437226,-142.36359868277373,1
261,2022-05-13 15:38:16.192518,4.264030943628583,-141.69803433914612,1
262,2022-05-13 15:38:34.578110,3.327481657032919,-141.03461038921134,1
263,2022-05-13 15:38:52.966321,2.390271598482287,-140.37252254058046,1
264,2022-05-13 15:39:11.359042,1.4524748418823905,-139.71131493465145,1
265,2022-05-13 15:39:29.752715,0.5144353035503165,-139.05072357081679,1
266,2022-05-13 15:39:48.149632,-0.42379034036425106,-138.39028285295956,1
267,2022-05-13 15:40:06.542176,-1.3616632892843354,-137.72986705605882,1
268,2022-05-13 15:40:24.932419,-2.299122481941572,-137.06901431808132,1
269,2022-05-13 15:40:43.323207,-3.2361497705903615,-136.40723157576724,1
270,2022-05-13 15:41:01.716992,-4.172671471846369,-135.74406260993965,1
271,2022-05-13 15:41:20.110058,-5.108444479496994,-135.07916829777565,1
272,2022-05-13 15:41:38.500309,-6.043088286420495,-134.41230516800312,1
273,2022-05-13 15:41:56.888143,-6.97648671419553,-133.74303881946344,1
274,2022-05-13 15:42:15.275899,-7.908601067864885,-133.0708736955076,1
275,2022-05-13 15:42:33.660221,-8.839079746086613,-132.3955343754219,1
276,2022-05-13 15:42:52.046409,-9.768020932715642,-131.7164129270253,1
277,2022-05-13 15:43:10.436086,-10.695340315598113,-131.03302316775503,1
278,2022-05-13 15:43:28.827767,-11.620766249112428,-130.34500790850993,1
279,2022-05-13 15:43:47.217786,-12.54394951909473,-129.65206159806178,1
280,2022-05-13 15:44:05.601358,-13.46445821690268,-128.95393700398927,1
281,2022-05-13 15:44:23.985417,-14.382444476251424,-128.24993468535897,1
282,2022-05-13 15:44:42.367501,-15.297592083902364,-127.5396976708772,1
283,2022-05-13 15:45:00.750921,-16.209882090707712,-126.8226262468746,1
284,2022-05-13 15:45:19.133135,-17.118965678972128,-126.09836445006928,1
285,2022-05-13 15:45:37.515158,-18.02469193469005,-125.36638735136508,1
286,2022-05-13 15:45:55.900666,-18.927021824605156,-124.62605955108361,1
287,2022-05-13 15:46:14.282193,-19.825369292355347,-123.87717958811092,1
288,2022-05-13 15:46:32.663846,-20.719704647479077,-123.11907325501234,1
289,2022-05-13 15:46:51.048238,-21.60991297636423,-122.35111104017194,1
290,2022-05-13 15:47:09.432332,-22.495614615779036,-121.57287098031486,1
291,2022-05-13 15:47:27.816226,-23.376544128551156,-120.78381624538635,1
292,2022-05-13 15:47:46.197958,-24.252355958196436,-119.98346371378425,1
293,2022-05-13 15:48:04.582461,-25.123008293065705,-119.17102832673861,1
294,2022-05-13 15:48:22.964175,-25.987962336675015,-118.34616242015616,1
295,2022-05-13 15:48:41.345835,-26.847049230864496,-117.50815123831963,1
296,2022-05-13 15:48:59.728745,-27.70002052720041,-116.65632466355754,1
297,2022-05-13 15:49:18.109401,-28.546410144228094,-115.79020658300644,1
298,2022-05-13 15:49:36.491344,-29.386042709563444,-114.90900083303067,1
299,2022-05-13 15:49:54.872784,-30.218498195279683,-114.01213433114512,1
300,2022-05-13 15:50:13.254335,-31.04344332129684,-113.09891750567259,1
301,2022-05-13 15:50:31.632806,-31.86039258029641,-112.1688053139478,1
302,2022-05-13 15:50:49.993417,-32.6682804495683,-111.2219295827414,1
303,2022-05-13 15:51:08.348723,-33.46728090750139,-110.25697448176834,1
304,2022-05-13 15:51:26.699719,-34.257051862011565,-109.27316927758238,1
305,2022-05-13 15:51:45.056578,-35.037577986435686,-108.26927831083488,1
306,2022-05-13 15:52:03.409432,-35.80799463741529,-107.24511390802935,1
307,2022-05-13 15:52:21.763586,-36.56805405803184,-106.19967169104696,1
308,2022-05-13 15:52:40.119083,-37.31726819708892,-105.13222721045268,1
309,2022-05-13 15:52:58.472342,-38.05498372978959,-104.04227848412707,1
310,2022-05-13 15:53:16.828633,-38.78088829509475,-102.92880005724847,1
311,2022-05-13 15:53:35.191391,-39.49456846851514,-101.79085853832594,1
312,2022-05-13 15:53:53.557881,-40.19531907368767,-100.62795764605028,1
313,2022-05-13 15:54:11.934760,-40.882803314973934,-99.43896854140446,1
314,2022-05-13 15:54:30.316894,-41.55620308508822,-98.22355763652628,1
315,2022-05-13 15:54:48.698305,-42.21466949258713,-96.98150291672161,1
316,2022-05-13 15:55:07.076047,-42.8574496715178,-95.71246270114979,1
317,2022-05-13 15:55:25.447761,-43.48379929803322,-94.41612848866764,1
318,2022-05-13 15:55:43.814134,-44.09307244370487,-93.09202956662402,1
319,2022-05-13 15:56:02.179143,-44.68470442870869,-91.73952525221644,1
320,2022-05-13 15:56:20.542332,-45.25797504135845,-90.35833914173314,1
321,2022-05-13 15:56:38.904703,-45.81218591752321,-88.94819424982535,1
322,2022-05-13 15:56:57.269071,-46.34667819360246,-87.50875407343149,1
323,2022-05-13 15:57:15.630815,-46.8605676102704,-86.04037272488341,1
324,2022-05-13 15:57:33.996025,-47.35326583604148,-84.54267135529516,1
325,2022-05-13 15:57:52.361927,-47.8239321864721,-83.01610201444811,1
326,2022-05-13 15:58:10.732273,-48.27188965767915,-81.46073476625254,1
327,2022-05-13 15:58:29.105864,-48.69634664061777,-79.87715807998761,1
328,2022-05-13 15:58:47.473885,-49.09635738880296,-78.26682667512462,1
329,2022-05-13 15:59:05.841249,-49.47130742258958,-76.63018815553595,1
330,2022-05-13 15:59:24.212797,-49.82058026700791,-74.96781261522784,1
331,2022-05-13 15:59:42.577318,-50.143285718690095,-73.28190008674956,1
332,2022-05-13 16:00:00.931621,-50.438746708942666,-71.5741650812716,1
333,2022-05-13 16:00:19.284602,-50.70651737829425,-69.84532465839177,1
334,2022-05-13 16:00:37.638045,-50.94605003493003,-68.09692054426014,1
335,2022-05-13 16:00:55.998455,-51.15688633659354,-66.3301719219576,1
336,2022-05-13 16:01:14.361823,-51.33847871609533,-64.54749057687202,1
337,2022-05-13 16:01:32.723772,-51.490362634185594,-62.751459507494296,1
338,2022-05-13 16:01:51.079990,-51.612164531706156,-60.94479394274156,1
339,2022-05-13 16:02:09.434547,-51.703642075128165,-59.129462952019246,1
340,2022-05-13 16:02:27.789543,-51.76458827970143,-57.30774717716002,1
341,2022-05-13 16:02:46.138815,-51.794848955583426,-55.48278642410395,1
342,2022-05-13 16:03:04.498590,-51.79436550078678,-53.6555381184302,1
343,2022-05-13 16:03:22.856637,-51.76311750457923,-51.82979225654911,1
344,2022-05-13 16:03:41.222909,-51.70114811602675,-50.007141893584375,1
345,2022-05-13 16:03:59.585883,-51.60863423885078,-48.191263801260334,1
346,2022-05-13 16:04:17.957190,-51.48572808656429,-46.38349134854389,1
347,2022-05-13 16:04:36.330970,-51.33273178584029,-44.58676293216652,1
348,2022-05-13 16:04:54.700793,-51.15006290606521,-42.804014950193164,1
349,2022-05-13 16:05:13.065759,-50.93817297953436,-41.03748460192651,1
350,2022-05-13 16:05:31.431690,-50.69748127424258,-39.288613512728524,1
351,2022-05-13 16:05:49.801962,-50.42846345172631,-37.55896141048625,1
352,2022-05-13 16:06:08.166907,-50.13184171707188,-35.85113752554982,1
353,2022-05-13 16:06:26.531303,-49.80817007906449,-34.16620830808355,1
354,2022-05-13 16:06:44.894567,-49.45811985325176,-32.50559131191408,1
355,2022-05-13 16:07:03.263915,-49.082230112490045,-30.86983129802032,1
356,2022-05-13 16:07:21.626183,-48.68148315709762,-29.261107794761447,1
357,2022-05-13 16:07:39.985055,-48.25654680314765,-27.679904553778194,1
358,2022-05-13 16:07:58.345165,-47.80806517533713,-26.126506634630992,1
359,2022-05-13 16:08:16.705002,-47.336827511225614,-24.60156617843844,1
360,2022-05-13 16:08:35.060291,-46.84370887354113,-23.105793303627372,1
361,2022-05-13 16:08:53.413555,-46.32941234192106,-21.639201663421034,1
362,2022-05-13 16:09:11.768114,-45.79460486460349,-20.201636724522416,1
363,2022-05-13 16:09:30.120663,-45.24012764883955,-18.793326807509526,1
364,2022-05-13 16:09:48.471818,-44.66671426172298,-17.414111998674915,1
365,2022-05-13 16:10:06.828102,-44.07488131323706,-16.063285719033804,1
366,2022-05-13 16:10:25.181073,-43.46561274631206,-14.741167576095787,1
367,2022-05-13 16:10:43.535172,-42.83946605818449,-13.44705615162955,1
368,2022-05-13 16:11:01.889790,-42.197145042705976,-12.18055497006341,1
369,2022-05-13 16:11:20.243491,-41.53936216589234,-10.941250516029669,1
370,2022-05-13 16:11:38.596814,-40.86675171295276,-9.728560150181249,1
371,2022-05-13 16:11:56.954039,-40.179766487595685,-8.5415904623894,1
372,2022-05-13 16:12:15.315744,-39.478998206128175,-7.379719460984183,1
